Path;SteerAngle;Throttle;Brake;Speed;X_Position;Y_Position;Pitch;Yaw;Roll
/home/wzih/ROB/Udacity_robotics/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_06_28_15_02_25_566.jpg;0;0;0;0;99.67078;85.59015;359.9872;56.82278;1.933851E-05
/home/wzih/ROB/Udacity_robotics/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_06_28_15_02_25_631.jpg;0;0;0;0;99.67078;85.59015;359.9861;56.82277;1.660565E-05
/home/wzih/ROB/Udacity_robotics/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_06_28_15_02_25_697.jpg;0;0;0;0;99.67077;85.59015;359.9851;56.82277;1.28929E-05
/home/wzih/ROB/Udacity_robotics/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_06_28_15_02_25_768.jpg;-2.113624;0;0;0;99.67077;85.59015;359.9847;56.56914;-5.442973E-05
/home/wzih/ROB/Udacity_robotics/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_06_28_15_02_25_832.jpg;-6.173458;0;0;0;99.67077;85.59015;359.9847;55.70789;-0.0002700368
/home/wzih/ROB/Udacity_robotics/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_06_28_15_02_25_900.jpg;-10.04352;0;0;0;99.67077;85.59016;359.9851;53.52947;-0.000762426
/home/wzih/ROB/Udacity_robotics/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_06_28_15_02_25_965.jpg;-10.21907;0;0;0;99.67078;85.59016;359.9858;51.57417;-0.001121816
/home/wzih/ROB/Udacity_robotics/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_06_28_15_02_26_032.jpg;-14.22616;0;0;0;99.67078;85.59015;359.9867;49.2611;-0.001459268
/home/wzih/ROB/Udacity_robotics/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_06_28_15_02_26_094.jpg;-15;0;0;0;99.67079;85.59014;359.9878;46.56116;-0.001740134
/home/wzih/ROB/Udacity_robotics/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_06_28_15_02_26_165.jpg;-15;0;0;0;99.6708;85.59013;359.9895;42.96117;-0.00186499
/home/wzih/ROB/Udacity_robotics/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_06_28_15_02_26_230.jpg;-14.7896;0;0;0;99.67081;85.59013;359.9908;40.53692;-0.001731511
/home/wzih/ROB/Udacity_robotics/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_06_28_15_02_26_299.jpg;-10.78796;0;0;0;99.67081;85.59013;359.9927;37.70306;-0.001301361
/home/wzih/ROB/Udacity_robotics/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_06_28_15_02_26_365.jpg;-6.8045;0;0;0;99.67079;85.59014;359.9941;36.36055;-0.000789809
/home/wzih/ROB/Udacity_robotics/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_06_28_15_02_26_430.jpg;-2.749829;0;0;0;99.67078;85.59014;-0.004440469;35.62016;-0.0002014325
/home/wzih/ROB/Udacity_robotics/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_06_28_15_02_26_497.jpg;0;0;0;0;99.67077;85.59014;-0.002606973;35.52497;0.0005967224
/home/wzih/ROB/Udacity_robotics/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_06_28_15_02_26_565.jpg;0;0;0;0;99.67076;85.59013;-0.001281384;35.52497;0.00112634
/home/wzih/ROB/Udacity_robotics/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_06_28_15_02_26_629.jpg;0;0;0;0;99.67075;85.59013;-2.311671E-05;35.52497;0.001586675
/home/wzih/ROB/Udacity_robotics/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_06_28_15_02_26_696.jpg;0;0;0;0;99.67074;85.59013;0.001517021;35.52497;0.002085877
/home/wzih/ROB/Udacity_robotics/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_06_28_15_02_26_763.jpg;0;0;0;0;99.67073;85.59012;0.002548374;35.52498;0.002373531
/home/wzih/ROB/Udacity_robotics/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_06_28_15_02_26_829.jpg;0;0;0;0;99.67074;85.5901;0.003460627;35.52499;0.002587094
/home/wzih/ROB/Udacity_robotics/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_06_28_15_02_26_897.jpg;0;0;0;0;99.67075;85.59012;0.004476857;35.525;0.002760256
/home/wzih/ROB/Udacity_robotics/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_06_28_15_02_26_964.jpg;0;0;0;0;99.67076;85.59013;0.005081465;35.525;0.002810834
/home/wzih/ROB/Udacity_robotics/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_06_28_15_02_27_030.jpg;0;0;0;0;99.67077;85.59013;0.005548785;35.52499;0.002799565
/home/wzih/ROB/Udacity_robotics/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_06_28_15_02_27_098.jpg;0;0.1023624;0;0;99.67082;85.59017;0.007558217;35.52364;0.002693507
/home/wzih/ROB/Udacity_robotics/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_06_28_15_02_27_164.jpg;0;0.299391;0;0;99.67145;85.59062;0.0244718;35.44673;0.002583433
/home/wzih/ROB/Udacity_robotics/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_06_28_15_02_27_235.jpg;0;0.4991333;0;0.03315773;99.67354;85.59211;0.07866886;35.3446;0.002592382
/home/wzih/ROB/Udacity_robotics/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_06_28_15_02_27_297.jpg;0;0.7003198;0;0.05472985;99.6795;85.59632;0.2243631;35.28225;0.002376157
/home/wzih/ROB/Udacity_robotics/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_06_28_15_02_27_364.jpg;0;0.9027929;0;0.09470901;99.68792;85.60224;0.4242952;35.10881;0.003023469
/home/wzih/ROB/Udacity_robotics/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_06_28_15_02_27_430.jpg;0;1;0;0.1542903;99.69874;85.60975;0.6405043;35.00399;0.0001262863
/home/wzih/ROB/Udacity_robotics/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_06_28_15_02_27_498.jpg;0;1;0;0.214874;99.71802;85.62328;0.9822422;35.09419;-0.0006467752
/home/wzih/ROB/Udacity_robotics/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_06_28_15_02_27_566.jpg;0;1;0;0.2628903;99.73543;85.63536;1.242779;34.91776;0.0004849507
/home/wzih/ROB/Udacity_robotics/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_06_28_15_02_27_630.jpg;0;1;0;0.3167338;99.75222;85.64716;1.313778;34.90645;-0.003712864
/home/wzih/ROB/Udacity_robotics/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_06_28_15_02_27_698.jpg;0;1;0;0.3919422;99.77563;85.66361;1.154589;35.04115;-0.0002883138
/home/wzih/ROB/Udacity_robotics/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_06_28_15_02_27_764.jpg;0;1;0;0.4325231;99.79685;85.67838;1.093075;35.17722;-0.000670441
/home/wzih/ROB/Udacity_robotics/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_06_28_15_02_27_832.jpg;0;1;0;0.496008;99.82175;85.6958;1.105644;35.15072;0.0003379438
/home/wzih/ROB/Udacity_robotics/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_06_28_15_02_27_899.jpg;0;1;0;0.5449978;99.85946;85.72217;1.185707;35.17945;-0.0009924042
/home/wzih/ROB/Udacity_robotics/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_06_28_15_02_27_965.jpg;0;1;0;0.5748315;99.88952;85.74324;1.218143;35.21919;-0.001337205
/home/wzih/ROB/Udacity_robotics/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_06_28_15_02_28_031.jpg;0;1;0;0.6528705;99.92162;85.76575;1.225929;35.2428;-0.000586997
/home/wzih/ROB/Udacity_robotics/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_06_28_15_02_28_099.jpg;2.993088;1;0;0.705479;99.96812;85.79925;1.223219;35.38716;-0.001787676
/home/wzih/ROB/Udacity_robotics/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_06_28_15_02_28_164.jpg;5.966145;1;0;0.7625051;100.0052;85.82735;1.210056;35.6046;-0.002461711
/home/wzih/ROB/Udacity_robotics/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_06_28_15_02_28_232.jpg;2.964334;1;0;0.8239195;100.0447;85.85751;1.201442;35.93674;-0.003505725
/home/wzih/ROB/Udacity_robotics/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_06_28_15_02_28_298.jpg;0;1;0;0.8753719;100.1019;85.89964;1.214139;36.03893;-0.0006009781
/home/wzih/ROB/Udacity_robotics/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_06_28_15_02_28_364.jpg;0;1;0;0.9293954;100.1483;85.93314;1.230691;36.02528;-0.0008870085
/home/wzih/ROB/Udacity_robotics/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_06_28_15_02_28_432.jpg;0;1;0;0.9948894;100.197;85.96828;1.235274;36.01779;-0.000927307
/home/wzih/ROB/Udacity_robotics/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_06_28_15_02_28_499.jpg;0;1;0;1.048732;100.2651;86.01739;1.217385;36.02682;-0.001261789
/home/wzih/ROB/Udacity_robotics/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_06_28_15_02_28_565.jpg;0;1;0;1.09311;100.3191;86.05634;1.22155;36.02881;-0.000696037
/home/wzih/ROB/Udacity_robotics/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_06_28_15_02_28_631.jpg;0;1;0;1.155539;100.3754;86.09692;1.224781;36.01085;-0.0006953973
/home/wzih/ROB/Udacity_robotics/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_06_28_15_02_28_698.jpg;0;1;0;1.205029;100.4539;86.1536;1.232029;35.988;-0.0008587212
/home/wzih/ROB/Udacity_robotics/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_06_28_15_02_28_765.jpg;0;1;0;1.244983;100.5154;86.19791;1.232607;35.95726;-0.0007019109
/home/wzih/ROB/Udacity_robotics/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_06_28_15_02_28_831.jpg;0;1;0;1.311318;100.5793;86.24387;1.234094;35.93085;-0.0008000113
/home/wzih/ROB/Udacity_robotics/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_06_28_15_02_28_899.jpg;0;1;0;1.356861;100.6681;86.30773;1.241516;35.90144;-0.0008017215
/home/wzih/ROB/Udacity_robotics/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_06_28_15_02_28_966.jpg;0;1;0;1.404214;100.7374;86.3575;1.244873;35.88463;-0.0008549358
/home/wzih/ROB/Udacity_robotics/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_06_28_15_02_29_032.jpg;0;1;0;1.468007;100.8091;86.40891;1.250015;35.87103;-0.0009391609
/home/wzih/ROB/Udacity_robotics/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_06_28_15_02_29_097.jpg;0;1;0;1.514928;100.9081;86.47997;1.255078;35.85403;-0.0009498376
/home/wzih/ROB/Udacity_robotics/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_06_28_15_02_29_166.jpg;0;1;0;1.560606;100.9851;86.5351;1.256171;35.84357;-0.0009485037
/home/wzih/ROB/Udacity_robotics/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_06_28_15_02_29_230.jpg;0;1;0;1.622419;101.0644;86.59191;1.263447;35.83186;-0.0009864552
/home/wzih/ROB/Udacity_robotics/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_06_28_15_02_29_298.jpg;0;1;0;1.668717;101.1735;86.67009;1.26774;35.81715;-0.001006632
/home/wzih/ROB/Udacity_robotics/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_06_28_15_02_29_364.jpg;0;1;0;1.714684;101.258;86.73058;1.270976;35.80776;-0.001040366
/home/wzih/ROB/Udacity_robotics/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_06_28_15_02_29_430.jpg;0;1;0;1.775853;101.3448;86.79265;1.274644;35.79575;-0.001030546
/home/wzih/ROB/Udacity_robotics/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_06_28_15_02_29_498.jpg;0;1;0;1.821417;101.464;86.87787;1.280128;35.78217;-0.00106759
/home/wzih/ROB/Udacity_robotics/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_06_28_15_02_29_565.jpg;0;1;0;1.867676;101.556;86.94361;1.284516;35.7709;-0.001104954
/home/wzih/ROB/Udacity_robotics/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_06_28_15_02_29_630.jpg;0;1;0;1.927905;101.6502;87.01093;1.289286;35.75977;-0.001105917
/home/wzih/ROB/Udacity_robotics/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_06_28_15_02_29_698.jpg;0;1;0;1.972989;101.7793;87.10309;1.294976;35.74393;-0.001114886
/home/wzih/ROB/Udacity_robotics/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_06_28_15_02_29_764.jpg;2.990921;1;0;2.017802;101.878;87.17489;1.299483;35.93008;-0.002449199
/home/wzih/ROB/Udacity_robotics/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_06_28_15_02_29_831.jpg;5.957369;1;0;2.075697;101.9774;87.24987;1.293446;36.42056;0.000708279
/home/wzih/ROB/Udacity_robotics/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_06_28_15_02_29_898.jpg;2.958305;1;0;2.120151;102.1125;87.35368;1.296157;37.09538;-0.003840136
/home/wzih/ROB/Udacity_robotics/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_06_28_15_02_29_966.jpg;0;1;0;2.164588;102.2167;87.4332;1.312827;37.28731;-0.002398399
/home/wzih/ROB/Udacity_robotics/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_06_28_15_02_30_031.jpg;0;1;0;2.22336;102.3231;87.51374;1.314232;37.31081;-0.001366984
/home/wzih/ROB/Udacity_robotics/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_06_28_15_02_30_099.jpg;0;1;0;2.267224;102.4684;87.62351;1.316945;37.3032;-0.001230666
/home/wzih/ROB/Udacity_robotics/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_06_28_15_02_30_166.jpg;0;1;0;2.311225;102.5799;87.7077;1.31995;37.29177;-0.001252285
/home/wzih/ROB/Udacity_robotics/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_06_28_15_02_30_231.jpg;0;1;0;2.36927;102.6935;87.79347;1.326726;37.28065;-0.001274172
/home/wzih/ROB/Udacity_robotics/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_06_28_15_02_30_298.jpg;0;1;0;2.412955;102.8481;87.91016;1.326353;37.26527;-0.001276467
/home/wzih/ROB/Udacity_robotics/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_06_28_15_02_30_365.jpg;0;1;0;2.456178;102.9665;87.99951;1.330321;37.2536;-0.001295203
/home/wzih/ROB/Udacity_robotics/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_06_28_15_02_30_432.jpg;0;1;0;2.513603;103.0871;88.09041;1.336299;37.24223;-0.001327872
/home/wzih/ROB/Udacity_robotics/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_06_28_15_02_30_497.jpg;3.049736;1;0;2.556325;103.25;88.21521;1.339893;37.50291;-0.003088197
/home/wzih/ROB/Udacity_robotics/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_06_28_15_02_30_565.jpg;6.001421;1;0;2.598609;103.3725;88.31283;1.330349;38.09212;0.007197117
/home/wzih/ROB/Udacity_robotics/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_06_28_15_02_30_631.jpg;2.958026;1;0;2.654216;103.4961;88.41308;1.318733;38.71954;0.01165747
/home/wzih/ROB/Udacity_robotics/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_06_28_15_02_30_699.jpg;0.01475215;1;0;2.697294;103.6646;88.54921;1.331176;39.06535;-0.002482323
/home/wzih/ROB/Udacity_robotics/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_06_28_15_02_30_765.jpg;0;1;0;2.738494;103.7935;88.65327;1.358711;39.10307;-0.001782007
/home/wzih/ROB/Udacity_robotics/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_06_28_15_02_30_831.jpg;0;1;0;2.794149;103.9241;88.75851;1.355933;39.09997;-0.001431219
/home/wzih/ROB/Udacity_robotics/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_06_28_15_02_30_898.jpg;0;1;0;2.836936;104.1013;88.90131;1.354999;39.08368;-0.001306906
/home/wzih/ROB/Udacity_robotics/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_06_28_15_02_30_965.jpg;0;1;0;2.878478;104.2366;89.01024;1.357469;39.06973;-0.001420544
/home/wzih/ROB/Udacity_robotics/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_06_28_15_02_31_031.jpg;0;1;0;2.934047;104.3739;89.12074;1.362442;39.05796;-0.00098975
/home/wzih/ROB/Udacity_robotics/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_06_28_15_02_31_098.jpg;1.518881;1;0;2.97529;104.5598;89.27075;1.371559;39.11232;-0.002104782
/home/wzih/ROB/Udacity_robotics/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_06_28_15_02_31_165.jpg;4.686205;1;0;3.016306;104.6998;89.38661;1.366019;39.50805;-0.002212649
/home/wzih/ROB/Udacity_robotics/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_06_28_15_02_31_232.jpg;1.619496;1;0;3.070723;104.8408;89.50504;1.35302;39.97491;-0.003709186
/home/wzih/ROB/Udacity_robotics/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_06_28_15_02_31_298.jpg;0;1;0;3.111405;105.0325;89.66558;1.37852;40.17238;-0.001556987
/home/wzih/ROB/Udacity_robotics/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_06_28_15_02_31_366.jpg;0;1;0;3.151057;105.1784;89.7876;1.389363;40.18802;-0.001643037
/home/wzih/ROB/Udacity_robotics/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_06_28_15_02_31_432.jpg;0;1;0;3.206232;105.3259;89.91105;1.382827;40.17924;-0.001530088
/home/wzih/ROB/Udacity_robotics/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_06_28_15_02_31_499.jpg;0;1;0;3.246585;105.5257;90.07824;1.3877;40.16016;-0.00142195
